order_id,customer_id,order_date,product_name,category,quantity,unit_price,revenue,city,is_returned,return_reason,status
ORD12414,CUST1025,2024-11-22,Water Bottle,Home & Kitchen,1,499,499,Bangalore,True,Changed mind,delivered
ORD12415,CUST1306,2024-03-24,Mixer,Home & Kitchen,1,3134,3134,Kolkata,False,,shipped
ORD12416,CUST1371,2024-12-09,Hair Oil,Beauty,1,399,399,Mumbai,False,,delivered
ORD12417,CUST1408,2024-11-16,Webcam,Electronics,2,3324,6648,Hyderabad,False,,cancelled
ORD12418,CUST1082,2024-05-14,Yoga Mat,Sports,1,999,999,Hyderabad,False,,delivered
ORD12419,CUST1134,2024-04-11,Phone Case,Electronics,1,399,399,Mumbai,False,,cancelled
ORD12420,CUST1488,2024-03-28,Bedsheet Set,Home & Kitchen,1,1299,1299,Bangalore,False,,delivered
ORD12421,CUST1239,2024-08-25,Yoga Mat,Sports,1,949,949,Hyderabad,False,,shipped
ORD12422,CUST1084,2024-11-04,Wireless Earbuds,Electronics,1,2499,2499,Bangalore,False,,delivered
ORD12423,CUST1216,2024-03-08,Sunglasses,Fashion,1,1299,1299,Bangalore,False,,cancelled
ORD12424,CUST1192,2024-04-21,Phone Case,Electronics,1,379,379,Mumbai,False,,delivered
ORD12425,CUST1157,2024-03-27,Air Fryer,Home & Kitchen,2,5999,11998,Chennai,False,,delivered
ORD12426,CUST1202,2024-02-18,Air Fryer,Home & Kitchen,1,5699,5699,Bangalore,False,,delivered
ORD12427,CUST1231,2024-02-22,Sunglasses,Fashion,1,1299,1299,Hyderabad,False,,cancelled
ORD12428,CUST1463,2024-12-07,Hair Oil,Beauty,1,379,379,Kolkata,False,,delivered
ORD12429,CUST1426,2024-09-08,Cotton Kurta,Fashion,2,664,1328,Chennai,False,,shipped
ORD12430,CUST1052,2024-09-22,Sunglasses,Fashion,3,1234,3702,Hyderabad,False,,delivered
ORD12431,CUST1174,2024-04-29,Hair Oil,Beauty,2,399,798,Chennai,False,,delivered
ORD12432,CUST1421,2024-02-28,Resistance Bands,Sports,2,599,1198,Chennai,False,,delivered
ORD12433,CUST1163,2024-06-22,Face Serum,Beauty,1,854,854,Hyderabad,False,,cancelled
ORD12434,CUST1011,2024-07-25,Hair Oil,Beauty,1,399,399,Pune,False,,delivered
ORD12435,CUST1358,2024-09-11,Webcam,Electronics,1,3499,3499,Bangalore,False,,delivered
ORD12436,CUST1075,2024-01-02,USB Hub,Electronics,1,899,899,Pune,False,,delivered
ORD12437,CUST1087,2024-11-18,Sneakers,Fashion,1,1999,1999,Delhi,False,,delivered
ORD12438,CUST1201,2024-06-20,Air Fryer,Home & Kitchen,1,5999,5999,Kolkata,False,,delivered
ORD12439,CUST1135,2024-02-07,Lipstick Set,Beauty,1,599,599,Bangalore,False,,delivered
ORD12440,CUST1292,2024-10-17,Sunglasses,Fashion,1,1299,1299,Bangalore,False,,delivered
ORD12441,CUST1020,2024-04-30,Protein Shaker,Sports,1,449,449,Bangalore,False,,delivered
ORD12442,CUST1279,2024-03-05,Phone Case,Electronics,2,399,798,Bangalore,True,Not as described,delivered
ORD12443,CUST1487,2024-12-05,Resistance Bands,Sports,2,599,1198,Chennai,False,,delivered
ORD12444,CUST1366,2024-11-27,Bedsheet Set,Home & Kitchen,1,1299,1299,Hyderabad,False,,delivered
ORD12445,CUST1376,2024-11-27,Yoga Mat,Sports,1,999,999,Delhi,False,,delivered
ORD12446,CUST1259,2024-12-21,Face Serum,Beauty,1,854,854,Bangalore,True,Wrong size,delivered
ORD12447,CUST1278,2024-07-18,Hair Oil,Beauty,1,399,399,Chennai,False,,cancelled
ORD12448,CUST1095,2024-05-20,Webcam,Electronics,1,3499,3499,Mumbai,True,Defective,delivered
ORD12449,CUST1339,2024-11-08,Hair Oil,Beauty,1,399,399,Mumbai,False,,delivered
ORD12450,CUST1319,2024-09-15,Skipping Rope,Sports,1,284,284,Hyderabad,False,,shipped
ORD12451,CUST1066,2024-09-09,Water Bottle,Home & Kitchen,3,499,1497,Chennai,True,Not as described,delivered
ORD12452,CUST1000,2024-12-15,Lipstick Set,Beauty,1,569,569,Pune,False,,delivered
ORD12453,CUST1137,2024-07-18,USB Hub,Electronics,1,899,899,Delhi,False,,delivered
ORD12454,CUST1291,2024-12-10,Wireless Earbuds,Electronics,1,2499,2499,Chennai,False,,delivered
ORD12455,CUST1398,2024-05-17,Bedsheet Set,Home & Kitchen,1,1299,1299,Delhi,False,,delivered
ORD12456,CUST1303,2024-03-12,Lipstick Set,Beauty,1,599,599,Bangalore,False,,delivered
ORD12457,CUST1326,2024-12-15,Sneakers,Fashion,1,1899,1899,Pune,False,,delivered
ORD12458,CUST1200,2024-10-06,Sneakers,Fashion,3,1899,5697,Chennai,False,,cancelled
ORD12459,CUST1174,2024-05-13,Lipstick Set,Beauty,1,599,599,Chennai,False,,delivered
ORD12460,CUST1272,2024-04-01,Mixer,Home & Kitchen,3,3299,9897,Hyderabad,False,,delivered
ORD12461,CUST1294,2024-10-28,Watch,Fashion,1,4999,4999,Pune,False,,delivered
ORD12462,CUST1311,2024-04-24,Air Fryer,Home & Kitchen,2,5999,11998,Pune,False,,delivered
ORD12463,CUST1363,2024-07-06,Moisturizer,Beauty,1,711,711,Bangalore,False,,delivered
ORD12464,CUST1489,2024-01-09,Moisturizer,Beauty,1,749,749,Pune,False,,delivered
ORD12465,CUST1147,2024-01-04,Water Bottle,Home & Kitchen,1,499,499,Chennai,False,,delivered
ORD12466,CUST1345,2024-02-27,Yoga Mat,Sports,3,999,2997,Kolkata,False,,delivered
ORD12467,CUST1101,2024-10-24,Protein Shaker,Sports,1,449,449,Pune,False,,delivered
ORD12468,CUST1186,2024-06-06,Watch,Fashion,1,4999,4999,Kolkata,False,,delivered
ORD12469,CUST1423,2024-02-24,Water Bottle,Home & Kitchen,1,474,474,Delhi,False,,delivered
ORD12470,CUST1109,2024-09-25,Hair Oil,Beauty,1,399,399,Bangalore,False,,delivered
ORD12471,CUST1162,2024-11-13,Wireless Earbuds,Electronics,1,2499,2499,Kolkata,False,,delivered
ORD12472,CUST1329,2024-02-14,USB Hub,Electronics,1,899,899,Kolkata,False,,delivered
ORD12473,CUST1315,2024-12-22,Yoga Mat,Sports,1,949,949,Delhi,False,,delivered
ORD12474,CUST1375,2024-01-04,Watch,Fashion,1,4999,4999,Mumbai,False,,shipped
ORD12475,CUST1269,2024-07-24,Protein Shaker,Sports,1,449,449,Hyderabad,False,,delivered
ORD12476,CUST1414,2024-01-30,Hair Oil,Beauty,3,399,1197,Delhi,False,,delivered
ORD12477,CUST1212,2024-05-23,Hair Oil,Beauty,1,399,399,Bangalore,False,,delivered
ORD12478,CUST1172,2024-12-08,Protein Shaker,Sports,1,426,426,Delhi,False,,delivered
ORD12479,CUST1216,2024-12-30,Bedsheet Set,Home & Kitchen,2,1299,2598,Bangalore,False,,delivered
ORD12480,CUST1155,2024-02-12,Yoga Mat,Sports,2,999,1998,Bangalore,False,,delivered
ORD12481,CUST1069,2024-01-22,Wireless Earbuds,Electronics,1,2499,2499,Pune,False,,delivered
ORD12482,CUST1300,2024-05-01,Cotton Kurta,Fashion,1,699,699,Chennai,False,,shipped
ORD12483,CUST1423,2024-06-11,USB Hub,Electronics,1,899,899,Delhi,True,Not as described,delivered
ORD12484,CUST1267,2024-10-11,Watch,Fashion,2,4999,9998,Chennai,False,,delivered
ORD12485,CUST1145,2024-07-16,Skipping Rope,Sports,1,299,299,Pune,False,,delivered
ORD12486,CUST1255,2024-08-17,Watch,Fashion,2,4749,9498,Chennai,False,,delivered
ORD12487,CUST1149,2024-01-04,Lipstick Set,Beauty,1,599,599,Pune,False,,cancelled
ORD12488,CUST1360,2024-05-27,Sunglasses,Fashion,1,1299,1299,Delhi,False,,delivered
ORD12489,CUST1412,2024-03-09,Cotton Kurta,Fashion,1,664,664,Kolkata,True,Wrong size,delivered
ORD12490,CUST1449,2024-11-15,USB Hub,Electronics,1,899,899,Hyderabad,False,,delivered
ORD12491,CUST1046,2024-07-31,Resistance Bands,Sports,1,599,599,Bangalore,False,,delivered
ORD12492,CUST1237,2024-09-29,Air Fryer,Home & Kitchen,1,5699,5699,Delhi,False,,delivered
ORD12493,CUST1044,2024-04-02,Lipstick Set,Beauty,2,599,1198,Mumbai,False,,delivered
ORD12494,CUST1382,2024-09-04,Bedsheet Set,Home & Kitchen,1,1299,1299,Pune,False,,delivered
ORD12495,CUST1016,2024-11-12,Water Bottle,Home & Kitchen,1,499,499,Hyderabad,False,,shipped
ORD12496,CUST1379,2024-12-02,Hair Oil,Beauty,1,399,399,Kolkata,False,,delivered
ORD12497,CUST1281,2024-03-02,Watch,Fashion,1,4749,4749,Hyderabad,False,,delivered
ORD12498,CUST1110,2024-04-21,Watch,Fashion,3,4749,14247,Delhi,False,,cancelled
ORD12499,CUST1489,2024-04-03,USB Hub,Electronics,1,899,899,Pune,False,,delivered
ORD12500,CUST1314,2024-03-28,Watch,Fashion,3,4999,14997,Delhi,False,,delivered
ORD12501,CUST1336,2024-11-23,Yoga Mat,Sports,1,949,949,Bangalore,False,,delivered
ORD12502,CUST1459,2024-11-30,Sunglasses,Fashion,1,1234,1234,Mumbai,False,,delivered
ORD12503,CUST1438,2024-06-12,Resistance Bands,Sports,1,599,599,Pune,False,,delivered
ORD12504,CUST1250,2024-04-22,Hair Oil,Beauty,1,399,399,Chennai,False,,delivered
ORD12505,CUST1010,2024-05-13,Protein Shaker,Sports,2,449,898,Pune,False,,cancelled
ORD12506,CUST1255,2024-04-02,Yoga Mat,Sports,2,999,1998,Chennai,False,,shipped
ORD12507,CUST1298,2024-04-05,Face Serum,Beauty,1,899,899,Bangalore,False,,delivered
ORD12508,CUST1169,2024-09-26,Watch,Fashion,3,4999,14997,Delhi,False,,delivered
ORD12509,CUST1362,2024-10-23,Water Bottle,Home & Kitchen,3,499,1497,Delhi,False,,delivered
ORD12510,CUST1066,2024-12-11,Cotton Kurta,Fashion,2,699,1398,Chennai,True,Not as described,delivered
ORD12511,CUST1404,2024-03-29,Phone Case,Electronics,1,399,399,Chennai,True,Changed mind,delivered
ORD12512,CUST1481,2024-06-27,Hair Oil,Beauty,1,399,399,Hyderabad,False,,delivered
ORD12513,CUST1449,2024-04-04,Bedsheet Set,Home & Kitchen,1,1299,1299,Hyderabad,False,,cancelled
ORD12514,CUST1408,2024-01-09,Phone Case,Electronics,1,399,399,Hyderabad,False,,cancelled
ORD12515,CUST1330,2024-02-26,USB Hub,Electronics,1,899,899,Hyderabad,False,,shipped
ORD12516,CUST1488,2024-01-12,Cotton Kurta,Fashion,2,699,1398,Bangalore,False,,delivered
ORD12517,CUST1474,2024-12-05,Protein Shaker,Sports,1,449,449,Chennai,False,,delivered
ORD12518,CUST1334,2024-01-30,Resistance Bands,Sports,1,599,599,Chennai,False,,delivered
ORD12519,CUST1212,2024-04-17,Face Serum,Beauty,1,899,899,Bangalore,False,,delivered
ORD12520,CUST1058,2024-01-25,Watch,Fashion,1,4999,4999,Kolkata,False,,delivered
ORD12521,CUST1080,2024-07-28,Webcam,Electronics,1,3324,3324,Kolkata,False,,delivered
ORD12522,CUST1310,2024-02-27,Wireless Earbuds,Electronics,1,2499,2499,Hyderabad,True,Wrong size,delivered
ORD12523,CUST1316,2024-03-10,Webcam,Electronics,2,3324,6648,Delhi,False,,cancelled
ORD12524,CUST1389,2024-04-11,Lipstick Set,Beauty,3,599,1797,Chennai,False,,delivered
ORD12525,CUST1150,2024-08-08,Resistance Bands,Sports,1,599,599,Chennai,False,,delivered
ORD12526,CUST1091,2024-09-23,Moisturizer,Beauty,1,749,749,Kolkata,False,,delivered
ORD12527,CUST1051,2024-01-12,USB Hub,Electronics,2,899,1798,Delhi,False,,delivered
ORD12528,CUST1071,2024-10-22,Air Fryer,Home & Kitchen,1,5999,5999,Kolkata,False,,delivered
ORD12529,CUST1146,2024-01-09,Lipstick Set,Beauty,2,599,1198,Chennai,False,,delivered
ORD12530,CUST1187,2024-02-03,Mixer,Home & Kitchen,2,3134,6268,Mumbai,False,,delivered
ORD12531,CUST1476,2024-03-06,Sunglasses,Fashion,2,1299,2598,Pune,False,,shipped
ORD12532,CUST1397,2024-08-20,Phone Case,Electronics,1,399,399,Chennai,False,,delivered
ORD12533,CUST1183,2024-10-03,Protein Shaker,Sports,1,449,449,Hyderabad,False,,cancelled
ORD12534,CUST1108,2024-02-08,USB Hub,Electronics,2,899,1798,Bangalore,False,,delivered
ORD12535,CUST1246,2024-03-04,Webcam,Electronics,1,3499,3499,Delhi,False,,delivered
ORD12536,CUST1253,2024-03-26,Air Fryer,Home & Kitchen,1,5999,5999,Delhi,True,Defective,delivered
ORD12537,CUST1441,2024-07-30,Yoga Mat,Sports,1,999,999,Delhi,False,,delivered
ORD12538,CUST1332,2024-06-12,USB Hub,Electronics,1,899,899,Bangalore,False,,shipped
ORD12539,CUST1350,2024-12-25,Phone Case,Electronics,2,399,798,Hyderabad,False,,delivered
ORD12540,CUST1063,2024-07-26,USB Hub,Electronics,3,899,2697,Hyderabad,False,,delivered
ORD12541,CUST1231,2024-06-06,Mixer,Home & Kitchen,1,3299,3299,Hyderabad,False,,delivered
ORD12542,CUST1398,2024-05-25,Bedsheet Set,Home & Kitchen,1,1234,1234,Delhi,False,,delivered
ORD12543,CUST1245,2024-05-08,Phone Case,Electronics,1,399,399,Pune,True,Defective,delivered
ORD12544,CUST1393,2024-01-20,Wireless Earbuds,Electronics,1,2374,2374,Pune,False,,delivered
ORD12545,CUST1211,2024-02-21,Resistance Bands,Sports,1,599,599,Chennai,False,,cancelled
ORD12546,CUST1250,2024-09-21,Watch,Fashion,1,4749,4749,Chennai,True,Defective,shipped
ORD12547,CUST1343,2024-02-24,Mixer,Home & Kitchen,1,3134,3134,Hyderabad,True,Defective,cancelled
ORD12548,CUST1360,2024-02-13,Webcam,Electronics,1,3499,3499,Delhi,True,Changed mind,delivered
ORD12549,CUST1027,2024-06-19,Lipstick Set,Beauty,1,599,599,Pune,True,Not as described,delivered
ORD12550,CUST1271,2024-06-02,Mixer,Home & Kitchen,1,3134,3134,Bangalore,False,,delivered
ORD12551,CUST1100,2024-10-16,Wireless Earbuds,Electronics,1,2499,2499,Pune,False,,shipped
ORD12552,CUST1346,2024-08-06,Mixer,Home & Kitchen,2,3299,6598,Kolkata,False,,delivered
ORD12553,CUST1104,2024-06-19,Wireless Earbuds,Electronics,1,2499,2499,Pune,False,,shipped
ORD12554,CUST1102,2024-03-21,Skipping Rope,Sports,2,299,598,Hyderabad,False,,delivered
ORD12555,CUST1130,2024-08-11,Hair Oil,Beauty,2,379,758,Hyderabad,True,Defective,delivered
ORD12556,CUST1425,2024-01-10,Watch,Fashion,1,4999,4999,Chennai,False,,delivered
ORD12557,CUST1217,2024-06-18,USB Hub,Electronics,1,899,899,Chennai,True,Defective,delivered
ORD12558,CUST1025,2024-12-07,Hair Oil,Beauty,1,379,379,Bangalore,False,,delivered
ORD12559,CUST1383,2024-10-05,Water Bottle,Home & Kitchen,2,474,948,Delhi,False,,shipped
ORD12560,CUST1288,2024-06-10,Air Fryer,Home & Kitchen,1,5999,5999,Kolkata,False,,delivered
ORD12561,CUST1401,2024-05-10,Cotton Kurta,Fashion,1,699,699,Chennai,False,,shipped
ORD12562,CUST1152,2024-07-21,Skipping Rope,Sports,2,284,568,Chennai,False,,delivered
ORD12563,CUST1114,2024-08-25,Phone Case,Electronics,1,379,379,Pune,False,,shipped
ORD12564,CUST1195,2024-02-22,Protein Shaker,Sports,1,449,449,Delhi,False,,delivered
ORD12565,CUST1110,2024-01-26,Moisturizer,Beauty,1,749,749,Delhi,False,,delivered
ORD12566,CUST1425,2024-08-11,Sunglasses,Fashion,1,1234,1234,Chennai,False,,cancelled
ORD12567,CUST1342,2024-10-25,Protein Shaker,Sports,1,449,449,Kolkata,True,Changed mind,shipped
ORD12568,CUST1034,2024-08-08,Water Bottle,Home & Kitchen,2,499,998,Mumbai,False,,delivered
ORD12569,CUST1109,2024-09-20,Face Serum,Beauty,1,899,899,Bangalore,False,,shipped
ORD12570,CUST1054,2024-01-29,Webcam,Electronics,2,3499,6998,Kolkata,False,,delivered
ORD12571,CUST1322,2024-10-06,Air Fryer,Home & Kitchen,3,5699,17097,Pune,False,,delivered
ORD12572,CUST1350,2024-03-16,Skipping Rope,Sports,2,284,568,Hyderabad,True,Changed mind,cancelled
ORD12573,CUST1374,2024-12-04,Protein Shaker,Sports,1,449,449,Delhi,False,,shipped
ORD12574,CUST1496,2024-05-13,Skipping Rope,Sports,1,299,299,Chennai,False,,delivered
ORD12575,CUST1231,2024-10-19,Water Bottle,Home & Kitchen,3,474,1422,Hyderabad,False,,delivered
ORD12576,CUST1477,2024-02-01,Phone Case,Electronics,2,399,798,Hyderabad,False,,delivered
ORD12577,CUST1242,2024-12-07,Mixer,Home & Kitchen,1,3134,3134,Kolkata,False,,shipped
ORD12578,CUST1194,2024-06-02,Yoga Mat,Sports,1,949,949,Bangalore,True,Defective,cancelled
ORD12579,CUST1261,2024-03-25,Moisturizer,Beauty,1,749,749,Mumbai,False,,shipped
ORD12580,CUST1077,2024-10-23,Hair Oil,Beauty,3,399,1197,Hyderabad,False,,shipped
ORD12581,CUST1340,2024-01-23,USB Hub,Electronics,1,899,899,Delhi,False,,delivered
ORD12582,CUST1463,2024-02-27,Webcam,Electronics,1,3499,3499,Kolkata,True,Wrong size,delivered
ORD12583,CUST1145,2024-06-19,Resistance Bands,Sports,2,599,1198,Pune,False,,delivered
ORD12584,CUST1235,2024-04-03,Skipping Rope,Sports,1,299,299,Hyderabad,True,Changed mind,delivered
ORD12585,CUST1144,2024-07-15,Skipping Rope,Sports,1,299,299,Bangalore,False,,cancelled
ORD12586,CUST1219,2024-08-19,USB Hub,Electronics,1,899,899,Chennai,False,,delivered
ORD12587,CUST1078,2024-02-22,Protein Shaker,Sports,1,449,449,Pune,False,,cancelled
ORD12588,CUST1296,2024-05-20,Watch,Fashion,1,4999,4999,Bangalore,False,,delivered
ORD12589,CUST1293,2024-09-30,Sunglasses,Fashion,1,1299,1299,Mumbai,False,,delivered
ORD12590,CUST1021,2024-05-12,Lipstick Set,Beauty,1,569,569,Chennai,False,,cancelled
ORD12591,CUST1269,2024-08-05,Face Serum,Beauty,1,899,899,Hyderabad,False,,delivered
ORD12592,CUST1037,2024-10-27,Cotton Kurta,Fashion,2,664,1328,Hyderabad,False,,delivered
ORD12593,CUST1338,2024-04-14,Resistance Bands,Sports,2,569,1138,Bangalore,True,Wrong size,delivered
ORD12594,CUST1208,2024-04-05,USB Hub,Electronics,3,899,2697,Kolkata,True,Not as described,delivered
ORD12595,CUST1261,2024-06-19,Webcam,Electronics,2,3499,6998,Mumbai,False,,shipped
ORD12596,CUST1184,2024-09-10,Bedsheet Set,Home & Kitchen,1,1299,1299,Pune,False,,delivered
ORD12597,CUST1162,2024-12-22,Phone Case,Electronics,1,379,379,Kolkata,True,Changed mind,delivered
ORD12598,CUST1032,2024-02-03,Hair Oil,Beauty,2,379,758,Delhi,False,,delivered
ORD12599,CUST1275,2024-10-06,Yoga Mat,Sports,1,949,949,Chennai,False,,delivered
ORD12600,CUST1205,2024-02-19,Lipstick Set,Beauty,1,599,599,Kolkata,False,,delivered
ORD12601,CUST1434,2024-06-16,Phone Case,Electronics,1,379,379,Bangalore,False,,delivered
ORD12602,CUST1484,2024-11-11,Mixer,Home & Kitchen,1,3299,3299,Bangalore,False,,shipped
ORD12603,CUST1357,2024-12-22,Skipping Rope,Sports,1,284,284,Kolkata,False,,cancelled
ORD12604,CUST1195,2024-12-18,Protein Shaker,Sports,2,449,898,Delhi,True,Not as described,delivered
ORD12605,CUST1160,2024-03-04,Wireless Earbuds,Electronics,1,2499,2499,Kolkata,False,,delivered
ORD12606,CUST1029,2024-05-06,Moisturizer,Beauty,1,749,749,Chennai,False,,delivered
ORD12607,CUST1179,2024-08-30,Wireless Earbuds,Electronics,1,2499,2499,Kolkata,False,,delivered
ORD12608,CUST1426,2024-04-16,Skipping Rope,Sports,1,299,299,Chennai,False,,cancelled
ORD12609,CUST1331,2024-09-20,Cotton Kurta,Fashion,1,699,699,Bangalore,False,,delivered
ORD12610,CUST1194,2024-01-26,Face Serum,Beauty,1,899,899,Bangalore,False,,delivered
ORD12611,CUST1413,2024-09-28,Sunglasses,Fashion,3,1234,3702,Bangalore,False,,delivered
ORD12612,CUST1471,2024-12-15,Hair Oil,Beauty,2,379,758,Hyderabad,False,,delivered
ORD12613,CUST1285,2024-08-08,Skipping Rope,Sports,1,299,299,Bangalore,True,Changed mind,delivered
ORD12614,CUST1007,2024-08-04,Bedsheet Set,Home & Kitchen,2,1234,2468,Bangalore,False,,delivered
ORD12615,CUST1275,2024-06-06,Webcam,Electronics,2,3499,6998,Chennai,False,,delivered
ORD12616,CUST1259,2024-08-05,Yoga Mat,Sports,1,999,999,Bangalore,False,,delivered
ORD12617,CUST1409,2024-03-07,Hair Oil,Beauty,2,399,798,Chennai,False,,delivered
ORD12618,CUST1358,2024-02-25,Air Fryer,Home & Kitchen,1,5699,5699,Bangalore,False,,delivered
ORD12619,CUST1117,2024-12-21,Wireless Earbuds,Electronics,3,2374,7122,Pune,False,,shipped
ORD12620,CUST1060,2024-05-30,Sneakers,Fashion,1,1999,1999,Pune,False,,delivered
ORD12621,CUST1493,2024-06-08,Hair Oil,Beauty,1,379,379,Pune,False,,delivered
ORD12622,CUST1199,2024-02-10,Wireless Earbuds,Electronics,1,2374,2374,Mumbai,False,,delivered
ORD12623,CUST1190,2024-09-30,Protein Shaker,Sports,2,449,898,Mumbai,False,,cancelled
ORD12624,CUST1003,2024-02-25,Yoga Mat,Sports,1,949,949,Pune,False,,delivered
ORD12625,CUST1364,2024-04-10,Lipstick Set,Beauty,2,599,1198,Kolkata,False,,delivered
ORD12626,CUST1482,2024-01-07,Mixer,Home & Kitchen,3,3134,9402,Pune,False,,delivered
ORD12627,CUST1367,2024-03-25,Moisturizer,Beauty,1,749,749,Bangalore,False,,delivered
ORD12628,CUST1056,2024-04-14,Cotton Kurta,Fashion,1,664,664,Chennai,False,,delivered
ORD12629,CUST1245,2024-08-08,Water Bottle,Home & Kitchen,1,499,499,Pune,False,,delivered
ORD12630,CUST1385,2024-08-24,Yoga Mat,Sports,1,949,949,Bangalore,False,,delivered
ORD12631,CUST1188,2024-06-07,Water Bottle,Home & Kitchen,1,499,499,Kolkata,False,,delivered
ORD12632,CUST1119,2024-05-09,Protein Shaker,Sports,1,449,449,Kolkata,False,,cancelled
ORD12633,CUST1024,2024-05-10,Webcam,Electronics,1,3499,3499,Chennai,False,,delivered
ORD12634,CUST1173,2024-02-09,Sneakers,Fashion,1,1999,1999,Delhi,False,,delivered
ORD12635,CUST1365,2024-10-02,Moisturizer,Beauty,1,749,749,Delhi,False,,cancelled
ORD12636,CUST1349,2024-08-18,Yoga Mat,Sports,1,949,949,Hyderabad,False,,delivered
ORD12637,CUST1124,2024-09-07,Water Bottle,Home & Kitchen,1,474,474,Kolkata,False,,shipped
ORD12638,CUST1275,2024-02-07,Lipstick Set,Beauty,2,599,1198,Chennai,False,,delivered
ORD12639,CUST1277,2024-11-06,Wireless Earbuds,Electronics,2,2499,4998,Bangalore,False,,shipped
ORD12640,CUST1130,2024-01-17,Water Bottle,Home & Kitchen,1,499,499,Hyderabad,False,,cancelled
ORD12641,CUST1166,2024-05-16,Resistance Bands,Sports,1,599,599,Bangalore,False,,shipped
ORD12642,CUST1451,2024-01-19,Air Fryer,Home & Kitchen,2,5999,11998,Chennai,False,,delivered
ORD12643,CUST1379,2024-07-21,Wireless Earbuds,Electronics,1,2374,2374,Kolkata,False,,delivered
ORD12644,CUST1034,2024-03-29,Moisturizer,Beauty,1,749,749,Mumbai,False,,delivered
ORD12645,CUST1184,2024-08-06,Bedsheet Set,Home & Kitchen,1,1299,1299,Pune,False,,shipped
ORD12646,CUST1450,2024-08-31,Air Fryer,Home & Kitchen,1,5699,5699,Hyderabad,False,,delivered
ORD12647,CUST1282,2024-11-24,Wireless Earbuds,Electronics,1,2374,2374,Pune,False,,shipped
ORD12648,CUST1342,2024-11-25,Water Bottle,Home & Kitchen,1,499,499,Kolkata,False,,delivered
ORD12649,CUST1257,2024-10-02,Protein Shaker,Sports,2,449,898,Pune,False,,delivered
ORD12650,CUST1217,2024-12-19,Resistance Bands,Sports,1,599,599,Chennai,False,,cancelled
ORD12651,CUST1246,2024-09-02,Resistance Bands,Sports,1,599,599,Delhi,False,,delivered
ORD12652,CUST1129,2024-01-19,Lipstick Set,Beauty,2,599,1198,Mumbai,False,,cancelled
ORD12653,CUST1276,2024-03-30,Moisturizer,Beauty,1,711,711,Chennai,False,,shipped
ORD12654,CUST1332,2024-03-24,Watch,Fashion,1,4749,4749,Bangalore,False,,delivered
ORD12655,CUST1077,2024-01-16,Webcam,Electronics,1,3499,3499,Hyderabad,False,,cancelled
ORD12656,CUST1290,2024-09-21,Sneakers,Fashion,2,1899,3798,Hyderabad,False,,delivered
ORD12657,CUST1285,2024-03-15,Sneakers,Fashion,1,1999,1999,Bangalore,False,,delivered
ORD12658,CUST1117,2024-01-09,Cotton Kurta,Fashion,1,699,699,Pune,False,,delivered
ORD12659,CUST1194,2024-01-16,Wireless Earbuds,Electronics,1,2499,2499,Bangalore,False,,delivered
ORD12660,CUST1285,2024-03-03,Hair Oil,Beauty,1,379,379,Bangalore,True,Not as described,delivered
ORD12661,CUST1196,2024-02-01,USB Hub,Electronics,3,899,2697,Hyderabad,False,,delivered
ORD12662,CUST1475,2024-11-24,Water Bottle,Home & Kitchen,3,474,1422,Mumbai,False,,delivered
ORD12663,CUST1402,2024-08-03,Moisturizer,Beauty,2,711,1422,Bangalore,False,,delivered
ORD12664,CUST1070,2024-06-07,Sunglasses,Fashion,1,1299,1299,Chennai,False,,delivered
ORD12665,CUST1346,2024-01-02,Wireless Earbuds,Electronics,1,2499,2499,Kolkata,False,,delivered
ORD12666,CUST1427,2024-01-02,Lipstick Set,Beauty,1,599,599,Chennai,False,,cancelled
ORD12667,CUST1487,2024-08-12,Skipping Rope,Sports,2,299,598,Chennai,False,,shipped
ORD12668,CUST1023,2024-12-08,Hair Oil,Beauty,1,379,379,Hyderabad,False,,delivered
ORD12669,CUST1463,2024-06-02,Moisturizer,Beauty,2,711,1422,Kolkata,False,,delivered
ORD12670,CUST1456,2024-01-01,Sunglasses,Fashion,2,1299,2598,Mumbai,False,,delivered
ORD12671,CUST1314,2024-11-12,Protein Shaker,Sports,1,449,449,Delhi,False,,delivered
ORD12672,CUST1395,2024-08-08,Resistance Bands,Sports,1,599,599,Hyderabad,False,,delivered
ORD12673,CUST1193,2024-03-22,Skipping Rope,Sports,1,299,299,Delhi,False,,delivered
ORD12674,CUST1119,2024-10-12,Skipping Rope,Sports,1,284,284,Kolkata,False,,delivered
ORD12675,CUST1241,2024-11-10,Skipping Rope,Sports,1,284,284,Chennai,True,Changed mind,delivered
ORD12676,CUST1232,2024-07-12,Webcam,Electronics,1,3499,3499,Bangalore,False,,delivered
ORD12677,CUST1482,2024-08-08,Phone Case,Electronics,2,399,798,Pune,False,,delivered
ORD12678,CUST1434,2024-07-13,Resistance Bands,Sports,1,569,569,Bangalore,False,,delivered
ORD12679,CUST1002,2024-03-12,Protein Shaker,Sports,3,449,1347,Hyderabad,False,,delivered
ORD12680,CUST1261,2024-08-23,Air Fryer,Home & Kitchen,1,5999,5999,Mumbai,False,,delivered
ORD12681,CUST1382,2024-05-31,Watch,Fashion,1,4999,4999,Pune,False,,delivered
ORD12682,CUST1277,2024-05-23,Resistance Bands,Sports,1,599,599,Bangalore,False,,delivered
ORD12683,CUST1070,2024-03-31,Moisturizer,Beauty,1,711,711,Chennai,False,,delivered
